P_t_FCF___ACB,-2.8954015683490195,-3.308502444614839,-9.177866173860538,-51.31961530591365,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACB.AX,-22.632815152504048,-8.201531405275318,-18.70372901486355,-13.443437407915386,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACBI,,6.157562752539209,5.589378283166109,6.035333590138675,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACB.TO,-3.6176300208670655,-4.133774706275198,-11.467191480797029,-64.12077102516882,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACC,,,,18.46911904147348,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCA,,-4.111374515269025,-2.9549543828069997,-2.6845499399128614,-1.5914189387276458,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCB.BR,,,5.843221690013556,7.137128601390882,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCD,-67.4743334220755,-143.0046217908932,-63.853444321273805,,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCEL.AS,,-14.838120590442832,27.964464282907663,-849.9549554140127,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCELYA.NS,16.07616818552769,21.743600951115322,14.800927635397567,16.351342163959572,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACC.L,,-22.199634091923247,40.81163248564397,-55.929600899381676,-34.524205412907705,,,,,,,,,,,,,,,,,,
P_t_FCF___ACC.NS,22.360914750112194,19.2790871384435,55.00502272505269,32.25472305075769,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACCO,8.057903060635226,4.8931392635885445,5.209807890479154,4.81435381253594,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACC.OL,-139.4436375139848,,,,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACD.TO,,-1.2532781439508165,-0.6307953155460075,-0.7906221954065483,-16.359515253204673,,,,,,,,,,,,,,,,,,
P_t_FCF___ACEL,,42.794352295207716,50.242845523060154,111.91778186041601,118.39269074268711,,,,,,,,,,,,,,,,,,
P_t_FCF___ACE.NS,-45.83432749368769,42.17953468088812,40.76813945412748,35.92857510836014,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACER,,-1.6679051439746713,-2.9678124941933404,-3.4971711595724226,-7.114628865511274,,,,,,,,,,,,,,,,,,
P_t_FCF___ACET,,-15.97049682232661,-24.264159529806886,,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACF.AX,362.2925314797131,-66.36704639115284,27.94705815037925,-44.893774571128375,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACFN,,,,,-5.231230228471002,,,,,,,,,,,,,,,,,,
P_t_FCF___ACGL,5.225571212024873,7.398349095951402,9.725503121581838,13.875718334348534,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACGLO,5.319555379284931,7.53141161690263,9.900420518164932,14.125279153611302,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACGLP,5.393558720073855,7.63618533966106,10.038150862398686,14.321783893652924,,,,,,,,,,,,,,,,,,,
P_t_FCF___ACH,,2.9157755718007277,1.6013024608957949,2.552085711738656,2.0580233584316794,,,,,,,,,,,,,,,,,,
P_t_FCF___ACHC,11.517808155733256,47.226826256687964,31.655091421006507,40.614693971291864,,,,,,,,,,,,,,,,,,,
