D_t_A___AARVEEDEN.NS,0.7262468323807724,0.7125291912016192,0.7048146597196289,0.6775599399618872,,,,,,,,,,,,,,,,,,,
D_t_A___AASB.OL,0.8691349338458635,0.8868339557137251,0.8875843921418302,0.8897196851615757,,,,,,,,,,,,,,,,,,,
D_t_A___AASP,,8480.891891891892,17.175167077031304,6.241452015321362,310.9098837209302,,,,,,,,,,,,,,,,,,
D_t_A___AAT,0.5608571317909523,0.5430490128383804,0.6377913753845746,0.6291842807925735,,,,,,,,,,,,,,,,,,,
D_t_A___AAU,,0.07399034308531927,0.034684070306575186,0.031041478368184515,0.048284087476330805,,,,,,,,,,,,,,,,,,
D_t_A___AAU.L,,0.32787138661307774,0.5826584752862329,0.655863472678879,1.0098185699039488,,,,,,,,,,,,,,,,,,
D_t_A___AAVAS.NS,0.726481442165046,0.6739699461416943,0.7060124741026985,0.7694151136108343,,,,,,,,,,,,,,,,,,,
D_t_A___AAV.TO,0.32180094137805804,0.2762549946273043,0.24785611086739645,0.22440281412645122,,,,,,,,,,,,,,,,,,,
D_t_A___AAWW,0.6323296570433283,0.6768897214711087,0.6376241171079525,0.6528399701627786,,,,,,,,,,,,,,,,,,,
D_t_A___AAX.V,0.1397937009702263,0.32433490549871213,0.5100774333537271,0.4192638056435931,,,,,,,,,,,,,,,,,,,
D_t_A___AAZ.L,,0.4496793961033345,0.41365172465971567,0.49131214535618734,0.5648481882452532,,,,,,,,,,,,,,,,,,
D_t_A___AB9.DE,,0.5744286009506097,0.5424081445113861,0.5435688948265537,0.5456285591233191,,,,,,,,,,,,,,,,,,
D_t_A___ABA.AX,0.9480272748773686,0.9464539461915193,0.9429245363033184,0.9484087560175041,,,,,,,,,,,,,,,,,,,
D_t_A___ABAN.NS,,,,,,,,,,,,,,,,,,,,,,,
D_t_A___ABB,0.8909129647384681,0.9726620447458448,0.9625683939491471,0.8924342000825476,,,,,,,,,,,,,,,,,,,
D_t_A___ABB.NS,0.5262516923686557,0.5444397273582031,0.5598615580680857,0.5993152511521234,,,,,,,,,,,,,,,,,,,
D_t_A___ABBN.SW,0.8909129647384681,0.9726620447458448,0.9625683939491471,0.8924342000825476,,,,,,,,,,,,,,,,,,,
D_t_A___ABBOTINDIA.NS,0.3144830952067315,0.3172191606243736,0.2997558085336367,0.32910882019102033,,,,,,,,,,,,,,,,,,,
D_t_A___ABBV,3.9770866483437004,1.7733039262148664,3.0191485571784824,2.393739523358356,,,,,,,,,,,,,,,,,,,
D_t_A___ABBY.L,0.11147214076246334,0.15860753654321497,0.20165546604917378,0.2146008119769142,,,,,,,,,,,,,,,,,,,
D_t_A___ABC,1.2643478768737317,1.1990988092558583,1.2338798302272265,1.2576922238997164,,,,,,,,,,,,,,,,,,,
D_t_A___ABCA.PA,,0.04413751181491227,0.03749955359321248,0.03294837304108597,0.044110234192512844,,,,,,,,,,,,,,,,,,
