ROC___ACAN,-0.026285682965389804,-0.8274305106228367,-0.8241783099493007,3.4192533238005414,,,,,,,,,,,,,,,,,,,
ROC___ACAN.PA,,0.00039547480945304635,0.06357179096905125,-0.011010940743489205,-0.03567882245283386,,,,,,,,,,,,,,,,,,
ROC___ACB,-0.900365279916295,-0.6180066242634433,-0.4135769803635087,-0.08962411047535825,,,,,,,,,,,,,,,,,,,
ROC___ACB.AX,-2.0627789428112013,-0.3052393158776168,-0.055845239038239826,-0.10048797985897168,,,,,,,,,,,,,,,,,,,
ROC___ACBI,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,
ROC___ACB.TO,-0.900365279916295,-0.6180066242634433,-0.4135769803635087,-0.08962411047535825,,,,,,,,,,,,,,,,,,,
ROC___ACC,0.03859599712624377,0.05443160813946586,0.050513040448610595,0.0493469139411946,,,,,,,,,,,,,,,,,,,
ROC___ACCA,,2.0716632898207066,3.810306423131216,5.721183771937902,-12.039023952013046,,,,,,,,,,,,,,,,,,
ROC___ACCB.BR,0.15525981308411216,0.13574982231698648,0.16368186055640058,0.1677856630252771,,,,,,,,,,,,,,,,,,,
ROC___ACCD,12.878345498783455,-19.649435748088823,-34.99764567392584,,,,,,,,,,,,,,,,,,,,
ROC___ACCEL.AS,0.3586828129951695,0.38157713656589753,0.3762049895877867,0.2761001211142511,,,,,,,,,,,,,,,,,,,
ROC___ACCELYA.NS,1.1923576752522513,2.3603650896058657,2.271430958458438,1.940605380759115,,,,,,,,,,,,,,,,,,,
ROC___ACC.L,,1.655834564254062,0.8252752513164193,0.9224103977944073,0.8425869432580841,,,,,,,,,,,,,,,,,,
ROC___ACC.NS,0.31692542067723845,0.351294973145269,0.3211564044695492,0.2952499829463246,,,,,,,,,,,,,,,,,,,
ROC___ACCO,0.49691173540545924,0.736949846468782,0.7637231503579952,0.7712831314727049,,,,,,,,,,,,,,,,,,,
ROC___ACC.OL,-0.3875016569279144,,,,,,,,,,,,,,,,,,,,,,
ROC___ACD.TO,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ROC___ACEL,,0.20099188876013904,0.49060983135459746,0.4630132828362105,,,,,,,,,,,,,,,,,,,
ROC___ACE.NS,0.36513183934088383,0.44808504362825224,0.43409860868727734,0.16790910442850637,,,,,,,,,,,,,,,,,,,
ROC___ACER,,-5.205736505317983,-1.1643856511334143,-1.9164751193698388,-8.595885810620528,,,,,,,,,,,,,,,,,,
ROC___ACET,,-1.197698378756658,-2.4717542120911795,,,,,,,,,,,,,,,,,,,,
ROC___ACF.AX,0.11278329976331342,0.2400692967465245,0.03068689810338315,-2.5856775958392824,,,,,,,,,,,,,,,,,,,
ROC___ACFN,,-2.2955665024630543,4.795847750865052,-2.8910741301059,-1.3847797062750333,,,,,,,,,,,,,,,,,,
ROC___ACGL,0.9450544652457076,0.6081736197695138,,,,,,,,,,,,,,,,,,,,,
ROC___ACGLO,0.9450544652457076,0.6081736197695138,,,,,,,,,,,,,,,,,,,,,
ROC___ACGLP,0.9450544652457076,0.6081736197695138,,,,,,,,,,,,,,,,,,,,,
ROC___ACH,,0.11896343056578211,0.13851331383435722,0.20000173396044993,0.1392675946540693,,,,,,,,,,,,,,,,,,
ROC___ACHC,0.2267680575718993,0.37481004070961094,0.19449896015221818,0.27870238625257815,,,,,,,,,,,,,,,,,,,
ROC___ACHV,,-2.2270430505962406,-2.083075922614209,-3.3545776428932728,,,,,,,,,,,,,,,,,,,
ROC___ACI,0.13920288736976982,0.16624386326720567,0.06225766024913157,0.15069801499498575,,,,,,,,,,,,,,,,,,,
ROC___ACIU,,0.31649113830497877,-0.5410274608287383,-0.36908943528776006,-0.1431426772170961,,,,,,,,,,,,,,,,,,
ROC___ACIW,1.0658680612239153,0.681155831889002,0.7350621449796547,1.4837990314367022,,,,,,,,,,,,,,,,,,,
ROC___ACKB.BR,,2.9585950374311407,-3.0998442414710863,-69.47908366533865,3.6818678667441334,,,,,,,,,,,,,,,,,,
ROC___ACKO.ME,,0.26920184258503344,-0.21255521876459033,-1.1434513403263402,-0.6123947051140107,,,,,,,,,,,,,,,,,,
ROC___ACLS,0.2630538924869586,0.1344453331555911,0.3397851656026952,0.3225419340920123,,,,,,,,,,,,,,,,,,,
ROC___ACM,0.4214942885128708,0.6267612492695279,0.42618912742824844,0.6472420588917227,,,,,,,,,,,,,,,,,,,
ROC___ACMR,0.25249505101711145,0.2334776902887139,0.2414732442719606,0.03223058682689873,,,,,,,,,,,,,,,,,,,
ROC___ACN,1.3271375131417023,2.1817351978962853,2.5112792550089105,3.013469619241577,,,,,,,,,,,,,,,,,,,
ROC___ACNB,,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,
ROC___ACOMO.AS,,0.5996623363233323,0.640934607366721,0.6793490583287621,,,,,,,,,,,,,,,,,,,
ROC___ACOR,-1.5998122134874901,-0.8308081437808376,0.42280259607020987,0.6725277879948686,,,,,,,,,,,,,,,,,,,
ROC___AC.PA,-0.9693877551020408,0.30388260470804035,0.5287356321839081,0.23224299065420562,,,,,,,,,,,,,,,,,,,
ROC___ACP.AX,-0.08649562572912137,-0.20717947802916756,-0.09820060862977106,-0.5354528518667904,,,,,,,,,,,,,,,,,,,
ROC___ACPH.BR,,-4.949497182009062,,,,,,,,,,,,,,,,,,,,,
