,0
1745,FTOCU
1746,FTR
1747,FTRPR
1748,FTRQ
1749,FTSV
1750,FTSV.L
1751,FTU.TO
1752,FTV.L
1753,FTZ.AX
1754,FUEL
1755,FUNCOM.OL
1756,FUND
1757,FUR
1758,FUSE-UN
1759,FVAC-UN
1760,FVAC-WT
1761,FVRGE
1762,FWS
1763,FXA
1764,FXB
1765,FXC
1766,FXE
1767,FXF
1768,FXL.AX
1769,FXY
1770,FZR.AX
1771,G02.DE
1772,GABI.L
1773,GAHC
1774,GAID.L
1775,GAIN
1776,GAINL
1777,GAINM
1778,GAINP
1779,GALTU
1780,GALTW
1781,GARS
1782,GAS
1783,GAXY
1784,GAZ.L
1785,GBDC
1786,GBLIZ
1787,GBM.AX
1788,GBNK
1789,GBNY
1790,GBS
1791,GBSN
1792,GBTC
1793,GCACU
1794,GCAN
1795,GCAP
1796,GCC
1797,GCEC
1798,GCG.L
1799,GCI.AX
1800,GCL.L
1801,GCNG
1802,GCP.L
1803,GCS.L
1804,GDI
1805,GDV.TO
1806,GDYNW
1807,GEB
1808,GEC
1809,GECC
1810,GEFB
1811,GEH
1812,GEK
1813,GEN+++++++++++
1814,GER
1815,GFASY
1816,GFHG.L
1817,GFL.AX
1818,GFMH
1819,GFNL
1820,GFNSL
1821,GFNSZ
1822,GFOO
1823,GFOOD
1824,GFX-UN
1825,GGAC
1826,GGACR
1827,GGACU
1828,GGACW
1829,GGROU
1830,GGZ
1831,GHAR
1832,GHCW
1833,GHDX
1834,GHG.L
1835,GHHC
1836,GHHH
1837,GHIVU
1838,GHMP
1839,GHS.L
1840,GHY
1841,GI
1842,GIB.DE
1843,GID.AX
1844,GIDYL
1845,GIF.L
1846,GIG
1847,GIG~
1848,GIH.DE
1849,GIK-WT
1850,GILD.SW
1851,GIM
1852,GIMO
1853,GIX-WT
1854,GJCU
1855,GK
1856,GKIN
1857,GLAD
1858,GLADL
1859,GLADP
1860,GLAQU
1861,GLBL
1862,GLD
1863,GLDC
1864,GLDLF
1865,GLDW
1866,GLEO
1867,GLEO-WT
1868,GLE.PA
1869,GLE.SW
1870,GLF
1871,GLGIE
1872,GLIBA
1873,GLNS
1874,GLOP
1875,GLOP-PB
1876,GLOP-PC
1877,GLOW
1878,GLR.L
1879,GLSI
1880,GLTR
1881,GLTR.L
1882,GLU
1883,GLXY.TO
1884,GMCR
1885,GMEB
1886,GMGI
1887,GMGID
1888,GMHI
1889,GMHIU
1890,GMHIW
1891,GMO
1892,GMP.L
1893,GMPP.L
1894,GMP.TO
1895,GMPWE
1896,GMTA
1897,GMV.AX
1898,GMVD
1899,GMWSB
1900,GMZ
1901,GNBC
1902,GNC
1903,GNCIQ
1904,GNMX
1905,GNOM
1906,GNPK-UN
1907,GNRS
1908,GNRSW
1909,GNRT
1910,GNTW
1911,GNVC
1912,GNW
1913,GOAC
1914,GOCO.L
1915,GOF
1916,GOJO
1917,GOM
1918,GOODO
1919,GOODP
1920,GOVXD
1921,GOVXW
1922,GPAQ
1923,GPAQU
1924,GPFT
1925,GPIC
1926,GPJA
1927,GPLB
1928,GPM
1929,GPM.L
1930,GPMT
1931,GPOR
1932,GPSS.L
1933,GPT
1934,GPX.AX
1935,GRAF
1936,GRAF+
1937,GRAF-WT
1938,GRAH
1939,GRAM
1940,GRB.AX
1941,GRBX
1942,GRCK
1943,GRCYU
1944,GRCYW
1945,GREV.PA
1946,GRF
1947,GRIF
1948,GRIFE
1949,GRIT.L
1950,GRNF
1951,GRNV
1952,GRNVW
1953,GROW
1954,GROW.L
1955,GRP.IR
1956,GRP.L
1957,GRSH
1958,GRSHU
1959,GRSVU
1960,GRSVW
1961,GRTB.L
1962,GRTD
1963,GRT-UN.TO
1964,GRWCD
1965,GRYO
1966,GSAH
1967,GSAH-UN
1968,GSAH-WT
1969,GSB
1970,GSBD
1971,GSC1.DE
1972,GSCE
1973,GSF.L
1974,GSG
1975,GSGG
1976,GSH
1977,GSHN
1978,GSJ.DE
1979,GSS.L
1980,GS.SW
1981,GSW.AX
1982,GTC.L
1983,GTECW
1984,GTHAE
1985,GTNA
1986,GTPPP
1987,GTSS.ME
1988,GTWN
1989,GTX
1990,GTXI
1991,GTYHU
1992,GUA
1993,GUID
1994,GULF
1995,GULTU
1996,GUN.L
1997,GV
1998,GV1O.L
1999,GV2O.L
2000,GVBT
2001,GVC.L
2002,GVF.AX
2003,GVP.L
2004,GWACU
2005,GWACW
2006,GWPH
2007,GWR
2008,GXGX
2009,GXGXU
2010,GXGXW
2011,GXP
2012,GXXMD
2013,GZCC
2014,HAACU
2015,HAACW
2016,HAB.DE
2017,HABT
2018,HAE.DE
2019,HAFNIA.OL
2020,HAIR
2021,HAN.L
2022,HAR
2023,HAST.L
2024,HAWEM
2025,HAWK
2026,HAWLN
2027,HBANP
2028,HBIOV
2029,HBK
2030,HBLN.SW
2031,HBMN.SW
2032,HCAC
2033,HCACU
2034,HCACW
2035,HCAP
2036,HCAPL
2037,HCCC
2038,HCCCD
2039,HCCH
2040,HCCHR
2041,HCCHU
2042,HCCHW
2043,HCCO
2044,HCCOW
2045,HCFT
2046,HCJ
2047,HCOM
2048,HCR
2049,HCRSQ
2050,HCXZ
2051,HDIV.L
2052,HDLS
2053,HDNG
2054,HDP
2055,HDS
2056,HD.SW
2057,HDVY
2058,HEAT
2059,HEBT
2060,HECCU
2061,HECCW
2062,HEFT.L
2063,HEIA
2064,HEOP
2065,HEPA
2066,HERO
2067,HF
2068,HFBC
2069,HFEL.L
2070,HFEN
2071,HFFC
2072,HFF.DE
2073,HFG.L
2074,HFR.AX
2075,HFRO
2076,HGEND
2077,HGH
2078,HGM.AX
2079,HGM.L
2080,HGT.L
2081,HHHHR
2082,HHHHU
2083,HHI.L
2084,HHPD.L
2085,HHS
2086,HHT
2087,HHV.L
2088,HHY.AX
2089,HICL.L
2090,HIDDN.OL
2091,HIFR
2092,HIGA-UN
2093,HIGR
2094,HIG.TO
2095,HIIQ
2096,HINT.L
2097,HIP.AX
2098,HIVE
2099,HJLIW
2100,HKIT
2101,HKRSQ
2102,HLIX
2103,HLM-P
2104,HLPC
2105,HLXA
2106,HM1.AX
2107,HMI
2108,HMI.DE
2109,HMI.L
2110,HMLH.L
2111,HMSG.L
2112,HMSI
2113,HN9.DE
2114,HNE.L
2115,HNH
2116,HNIB.DE
2117,HNL.TO
2118,HNM.DE
2119,HNR
2120,HNSN
2121,HNT
2122,HNW
2123,HO1.DE
2124,HOFVW
2125,HOLUU
2126,HONY.L
2127,HOS
2128,HOSSQ
2129,HOT
2130,HOTELRUGBY.NS
2131,HOT.L
2132,HOVNP
2133,HOVU
2134,HOYE.L
2135,HPAC.L
2136,HPBK.DE
2137,HPDM
2138,HPJ
2139,HPKEW
2140,HPR.AX
2141,HPTOU
2142,HPTY
2143,HPX
2144,HPY
2145,HQH
2146,HQL
2147,HRDV
2148,HRI.L
2149,HRS.DE
2150,HRZN
2151,HS2.DE
2152,HSACU
2153,HSAQ
2154,HSBC-PA
2155,HSBK.L
2156,HSEPF
2157,HSE.TO
2158,HSICV
2159,HSL.L
2160,HSNI
2161,HSTC
2162,HSTCE
2163,HSTG.L
2164,HTA.AX
2165,HTBC
2166,HTCF.L
2167,HTCH
2168,HTF
2169,HTFA
2170,HTGY
2171,HTHPA
2172,HTS
2173,HTWR
2174,HTZ
2175,HUBA
2176,HUD
2177,HUSKF
2178,HUSPF
2179,HUT.TO
2180,HUW.L
2181,HVBC
2182,HVPE.L
2183,HVTA
2184,HW
2185,HWCPZ
2186,HWSL.L
2187,HYAC
2188,HYACU
2189,HYACW
2190,HYB
2191,HYBG
2192,HYDG.L
2193,HYDR.L
2194,HYG.L
2195,HYGO
2196,HYI
2197,HYLN-WT
2198,HYMWW
2199,HYTM
2200,HZAC
2201,HZD.L
2202,HZON-UN
2203,IACID
2204,IAM.AX
2205,IAT.L
2206,IAU
2207,IBAB.BR
2208,IBB
2209,IBC.AX
2210,IBCPO
2211,IBKC
2212,IBT.L
2213,IBULISL.NS
2214,IBVENTURES.NS
2215,ICCT
2216,ICF
2217,ICGL
2218,ICGT.L
2219,ICLDW
2220,ICMB
2221,ICU.AX
2222,IDIV
2223,IDSA
2224,IDSY
2225,IDTI
2226,IEAWW
2227,IEF
2228,IEHCE
2229,IEM.L
2230,IEO
2231,IFF.PA
2232,IFFT
2233,IFN
2234,IFNY
2235,IFTV
2236,IGACU
2237,IGCIW
2238,IGC.L
2239,IGD
2240,IGE
2241,IGE.AX
2242,IGIB
2243,IGSB
2244,IGV
2245,IGV.L
2246,IHETW
2247,IHS
2248,IIAC-UN
2249,IID
2250,IIM
2251,IIP.L
2252,IIT.L
2253,IJT
2254,IKT
2255,IL
2256,ILG
2257,IM
2258,IMACW
2259,IMC.L
2260,IMDS
2261,IMDZ
2262,IMI
2263,IMLFF
2264,IMMU
2265,IMNP
2266,IMO1.DE
2267,IMO.L
2268,IMPR
2269,IMPV
2270,IMS
2271,IMVTW
2272,IMXIW
2273,INAB
2274,INAP
2275,INAQU
2276,INB
2277,INBKZ
2278,INDBN
2279,INDIGRID.NS
2280,INFRATEL.NS
2281,INFRNT.OL
2282,ING.PA
2283,INHC.L
2284,ININ
2285,INLXD
2286,INNO
2287,INN.PA
2288,INNT
2289,INPP.L
2290,INR.DE
2291,INSA
2292,INSE
2293,INSEW
2294,INST
2295,INSU
2296,INSUU
2297,INSUW
2298,INSW-PA
2299,INSY
2300,INTB
2301,INTI
2302,INTL
2303,INTLL
2304,INTX
2305,INV.L
2306,INVN
2307,INVOD
2308,INWK
2309,INXN
2310,IOR
2311,IOTS
2312,IPAS
2313,IPATD
2314,IPB
2315,IPCC
2316,IPE.L
2317,IPHS
2318,IPLP.TO
2319,IPOB
2320,IPOB+
2321,IPOBU
2322,IPOB-WT
2323,IPOC
2324,IPOC+
2325,IPOCU
2326,IPOC-WT
2327,IPOD
2328,IPOE
2329,IPOF
2330,IPTK
2331,IPU.L
2332,IPV
2333,IPV+
2334,IPV-WT
2335,IP-W
2336,IPXL
2337,IQI
2338,IQNT
2339,IQST
2340,IR5B.IR
2341,IRBINVIT.NS
2342,IRC
2343,IRDMB
2344,IRDMZ
2345,IRET
2346,IRET-PC
2347,IRRZF
2348,ISCA
2349,ISG
2350,ISIL
2351,ISLE
2352,ISM
2353,ISRB
2354,ISRL
2355,ITA
2356,ITAC
2357,ITACU
2358,ITACW
2359,ITB
2360,ITC
2361,ITCB
2362,ITDN
2363,ITE.OL
2364,ITG
2365,ITL.PA
2366,ITOX
2367,IUSG
2368,IUSV
2369,IVH
2370,IVI.L
2371,IVPU.L
2372,IVQ.AX
2373,IVR
2374,IVR-PA
2375,IVR-PB
2376,IVR-PC
2377,IVTY
2378,IXC.AX
2379,IXYS
2380,IYJ
2381,IYT
2382,IYZ
2383,JAEREN.OL
2384,JAG
2385,JAGI.L
2386,JAH
2387,JAM.L
2388,JASN
2389,JASNW
2390,JAX
2391,JAXB
2392,JB7.DE
2393,JCAP
2394,JCAP-PB
2395,JCGI.L
2396,JCH.L
2397,JCI.AX
2398,JCP
2399,JCPNQ
2400,JCQQ
2401,JEC
2402,JEFI.L
2403,JEMI.L
2404,JEO.L
2405,JE-PA
2406,JESC.L
2407,JETI.L
2408,JFIL
2409,JFJ.L
2410,JFK
2411,JFKKR
2412,JFKKU
2413,JFKKW
2414,JGC.L
2415,JGGI.L
2416,JGH
2417,JHB
2418,JHY
2419,JIH
2420,JIH+
2421,JIH-UN
2422,JIH-WT
2423,JII.L
2424,JIVE
2425,JJAQF
2426,JKA.AX
2427,JKI
2428,JLEN.L
2429,JM2.DE
2430,JMBA
2431,JMDA
2432,JMEI
2433,JMF.L
2434,JMG
2435,JMG.L
2436,JMI
2437,JMI.L
2438,JMLP
2439,JMM
2440,JMPNZ
2441,JMU
2442,JNP
2443,JNS
2444,JONE
2445,JOY
2446,JPB.L
2447,JPEI.L
2448,JPEL.L
2449,JPEP
2450,JPI
2451,JPMWS
2452,JPOLYINVST.NS
2453,JPS.L
2454,JRS.L
2455,JRVS
2456,JSE.L
2457,JSM
2458,JTPY
2459,JUBILANT.NS
2460,JUKG.L
2461,JUNO
2462,JUPW
2463,JUPWW
2464,JUSC.L
2465,JUS.L
2466,JWB
2467,JWS-WT
2468,JXR.PA
2469,JZCC.L
2470,JZCP.L
2471,KALO
2472,KAP.L
2473,KARD.AS
2474,KAS.AX
2475,KAT.AX
2476,KATE
2477,KAT.L
2478,KAY.L
2479,KBCA.BR
2480,KBLMU
2481,KBLMW
2482,KBPH
2483,KBRS
2484,KBT.L
2485,KCAC
2486,KCAC-UN
2487,KCEL.L
2488,KCG
2489,KDNC.L
2490,KDR.L
2491,KEG
2492,KEM
2493,KERNW
2494,KER.TO
2495,KERX
2496,KEY.PA
2497,KEYW
2498,KFH
2499,KFI
2500,KIDZ
2501,KIMPJ
2502,KIRY
2503,KITE
2504,KIT.L
2505,KKD
2506,KKR-PC
2507,KLA.DE
2508,KLDA
2509,KLDIW
2510,KLDX
2511,KLFE
2512,KLMN
2513,KLMND
2514,KLR+
2515,KLR-WT
2516,KLXI
2517,KMG
2518,KMPA
2519,KND
2520,KONA
2521,KPT.TO
2522,KREF
2523,KRMD
2524,KRS.AX
2525,KS
2526,KSMT
2527,KSMTU
2528,KSU^
2529,KTEC
2530,KTF
2531,KTOSD
2532,KTRA
2533,KTWO
2534,KU2.DE
2535,KU2.SW
2536,KUZB.ME
2537,KVAER.OL
2538,KWAC-UN
2539,KWN
2540,KYN
2541,LAAB
2542,LABL
2543,LACQ
2544,LACQU
2545,LACQW
2546,LAF.PA
2547,LAKF
2548,LANDP
2549,LATN
2550,LATNW
2551,LAW.AX
2552,LAYN
2553,LAZX
2554,LAZY
2555,LBCC
2556,LBOW.L
2557,LBS.TO
2558,LBY
2559,LBYYQ
2560,LCAHU
2561,LCAHW
2562,LCAPU
2563,LCE.AX
2564,LCLP
2565,LCM.AX
2566,LCY
2567,LCYAU
2568,LDP
2569,LDR
2570,LDRH
2571,LEAF.TO
2572,LEAP
2573,LEBL.PA
2574,LEGX
2575,LEI.DE
2576,LENB
2577,LEO
2578,LER.AX
2579,LF
2580,LFAC
2581,LFACU
2582,LFACW
2583,LFERD
2584,LFINP
2585,LFTRU
2586,LFVE.PA
2587,LFVNV
2588,LGC
2589,LGC-WT
2590,LGCY
2591,LGCYQ
2592,LGF
2593,LGL-R
2594,LGYV
2595,LHC
2596,LHCU
2597,LHC-WT
2598,LHIL
2599,LHO
2600,LI3.AX
2601,LID.L
2602,LIF.TO
2603,LIK.DE
2604,LILAR
2605,LIME
2606,LINDW
2607,LINE
2608,LION
2609,LIOX
2610,LIVC
2611,LIVK
2612,LIVKW
2613,LIXT
2614,LJPCD
2615,LK
2616,LKSD
2617,LKSDQ
2618,LLEX
2619,LLEXQ
2620,LLTC
2621,LLTIE
2622,LM
2623,LMBHW
2624,LME.L
2625,LMFAW
2626,LMI
2627,LMIA
2628,LMNL.TO
2629,LMOS
2630,LN
2631,LNBY
2632,LNCE
2633,LNCO
2634,LNCWS
2635,LNFA-UN
2636,LNG.AX
2637,LNKD
2638,LNTA.L
2639,LOAC
2640,LOACU
2641,LOACW
2642,LOAK+
2643,LOAK-WT
2644,LOCK
2645,LOGG
2646,LOGM
2647,LOGMV
2648,LOGP.L
2649,LOGQ
2650,LOJN
2651,LON.AX
2652,LOVA
2653,LOXO
2654,LPNT
2655,LPSB
2656,LPT
2657,LQMTE
2658,LRDC
2659,LRM.AX
2660,LSAA.L
2661,LSAC
2662,LSACU
2663,LSAQ
2664,LSBG
2665,LSE.L
2666,LSF.AX
2667,LSRG.L
2668,LSSDF
2669,LSXMR
2670,LTA.PA
2671,LTBR
2672,LTD.DE
2673,LTGJ
2674,LTI.L
2675,LTM
2676,LTOD.L
2677,LTRXD
2678,LTS
2679,LU2.DE
2680,LUXAU
2681,LV2B.DE
2682,LVDW
2683,LVGO
2684,LVLT
2685,LVXI
2686,LWI.L
2687,LXK
2688,LXRP
2689,LY0.DE
2690,LZGI
2691,MA1.AX
2692,MA1.DE
2693,MAACU
2694,MAC.L
2695,MACU
2696,MADL
2697,MAFL.L
2698,MAGAA
2699,MAGIS.PA
2700,MAIL.L
2701,MAMME
2702,MAMS
2703,MANO.L
2704,MAR.AX
2705,MARPS
2706,MASW
2707,MATE.L
2708,MATR
2709,MAV
2710,MAV4.L
2711,MAX.AX
2712,MAX.TO
2713,MB
2714,MBFI
2715,MBFIP
2716,MBK.DE
2717,MBN.TO
2718,MBRG
2719,MBTF
2720,MBVT
2721,MCACU
2722,MCC
2723,MCD.DE
2724,MCE.DE
2725,MCEP
2726,MCMJ
2727,MCMJW
2728,MCN
2729,MCP.DE
2730,MCRN
2731,MCRO.L
2732,MCS.L
2733,MCTC
2734,MCT.L
2735,MCV
2736,MDAS
2737,MDCO
2738,MDEX
2739,MDGSW
2740,MDIA
2741,MDLQ
2742,MDLX
2743,MDMG.L
2744,MDR
2745,MDRIQ
2746,MDRPD
2747,MDRPF
2748,MDRXD
2749,MDSO
2750,MDSY
2751,MDTR
2752,MDVN
2753,MDVP
2754,MDWTD
2755,MDZ.L
2756,MEC.AX
2757,MED.L
2758,MEET
2759,MELR
2760,MEMP
2761,MEN
2762,MENT
2763,MEP
2764,MEPW
2765,MEQ.AX
2766,MERF.ME
2767,MERI.L
2768,MER-PK
2769,MESG
2770,METR
2771,MF6.DE
2772,MFA
2773,MFAC
2774,MFAC-WT
2775,MFD
2776,MFF.AX
2777,MFGP
2778,MFL
2779,MFLX
2780,MFM
2781,MFO
2782,MFRM
2783,MFSF
2784,MGCD
2785,MGCI.L
2786,MGEN
2787,MGG.AX
2788,MGG.DE
2789,MGHLD
2790,MGN
2791,MGN.OL
2792,MGNT.L
2793,MGR
2794,MGT
2795,MGZ.AX
2796,MHD
2797,MHD.AX
2798,MHE
2799,MHGC
2800,MHI
2801,MHID.L
2802,MHLDO
2803,MHNA
2804,MHNB
2805,MHNC
2806,MHN.L
2807,MHTXE
2808,MICTW
2809,MIG1.L
2810,MIG3.L
2811,MIG4.L
2812,MIG5.L
2813,MIG.L
2814,MIGO.L
2815,MIGT
2816,MINI
2817,MINI.L
2818,MIR.AX
2819,MITL
2820,MITTPRB
2821,MIX.L
2822,MJC.AX
2823,MJCO
2824,MJN
2825,MKCV
2826,MKRS
2827,MKTO
2828,MKV
2829,MLACU
2830,MLECO.PA
2831,MLG
2832,MLHK.PA
2833,MLIRF.PA
2834,MLL.AX
2835,MLMAQ.PA
2836,MLNEO.PA
2837,MLNT
2838,MLNX
2839,MLOLM.PA
2840,MLSRP.PA
2841,MLSSW
2842,MMAC
2843,MMD
2844,MMDM
2845,MMI.AX
2846,MMK.L
2847,MMM.L
2848,MMMM
2849,MMU
2850,MNCL
2851,MNCLU
2852,MNCLW
2853,MNI
2854,MNIA
2855,MNIQQ
2856,MNK
2857,MNKS.L
2858,MNL.L
2859,MNLO
2860,MNP
2861,MNP.L
2862,MNPR
2863,MNRG.L
2864,MNRK
2865,MNS.TO
2866,MNTA
2867,MNT.TO
2868,MNW.AX
2869,MOBQD
2870,MOC
2871,MOCO
2872,MOGB
2873,MOGP.L
2874,MOJO
2875,MON
2876,MONC.PA
2877,MORE
2878,MOSC
2879,MPG
2880,MPH.L
2881,MPJ
2882,MPLF.L
2883,MPLS.L
2884,MPLXP
2885,MPO.AX
2886,MPSX
2887,MPWEE
2888,MQR.TO
2889,MQT
2890,MQY
2891,MR
2892,MRCC
2893,MRCCL
2894,MRCH.L
2895,MRC.L
2896,MRIC
2897,MRV.AX
2898,MRVC
2899,MRZM
2900,MSB
2901,MSBF
2902,MSCA
2903,MSCC
2904,MSE.AX
2905,MSFG
2906,MSG
2907,MSL
2908,MSM.AX
2909,MSN.DE
2910,MSOF
2911,MSYN
2912,MTE.L
2913,MTFB.L
2914,MTGE
2915,MTGEP
2916,MTL.AX
2917,MTLQQ
2918,MTLQU
2919,MTR
2920,MTSN
2921,MTU.L
2922,MUA
2923,MUDS
2924,MUDSU
2925,MUDSW
2926,MUE
2927,MUI
2928,MUS
2929,MUSS
2930,MUT.L
2931,MVC
2932,MVF
2933,MVI.L
2934,MVISW
2935,MVNR
2936,MVO
2937,MVR.L
2938,MVT
2939,MWB.DE
2940,MWG
2941,MWG.L
2942,MWO
2943,MWR
2944,MWR.AX
2945,MWW
2946,MWY.L
2947,MXPT
2948,MXSGD
2949,MXT.AX
2950,MXWL
2951,MYA.TO
2952,MYCC
2953,MYD
2954,MYF
2955,MYI
2956,MYI.L
2957,MYL
2958,MYMXE
2959,MYOK
2960,MYOS
2961,MYQ.AX
2962,MZA
2963,N
2964,N2F.DE
2965,N4P.L
2966,NAC
2967,NAC.AX
2968,NAD
2969,NAHD
2970,NAIT.L
2971,NAK.L
2972,NAME
2973,NANO.OL
2974,NAS.L
2975,NATL
2976,NATRE
2977,NAVG
2978,NAVPD
2979,NAV-PD
2980,NAWLE
2981,NB2.DE
2982,NBAC
2983,NBACW
2984,NBA-WT
2985,NBB
2986,NBBC
2987,NBDD.L
2988,NBEN.SW
2989,NBI.AX
2990,NBIO
2991,NBL
2992,NBLS.L
2993,NBPE.L
2994,NCA
2995,NCA2.L
2996,NCA.L
2997,NCB
2998,NCC.AX
2999,NCI
3000,NCIT
3001,NCOM
3002,NCV
3003,NCYF.L
3004,NCZ
3005,NDGL.NS
3006,NDLS
3007,NDRAU
3008,NDRAW
3009,NDYND
3010,NE
3011,NEA
3012,NEBCW
3013,NEBLQ
3014,NEBU
3015,NEBUU
3016,NEDSE.AS
3017,NEE-PO
3018,NEE-PQ
3019,NEEUU
3020,NEFF
3021,NEIK
3022,NEIKE
3023,NEOND
3024,NESF.L
3025,NEU.BR
3026,NEV
3027,NE-W
3028,NEW.AX
3029,NEWN.SW
3030,NEWP
3031,NEWS
3032,NEXTS.PA
3033,NF4.DE
3034,NFC
3035,NFH
3036,NFH+
3037,NFIN
3038,NFINW
3039,NFX
3040,NGA
3041,NGA-UN
3042,NGHC
3043,NGHCP
3044,NGIO
3045,NGLDD
3046,NGLS
3047,NGLS-PA
3048,NGTF
3049,NHF
3050,NHICW
3051,NHLD
3052,NHS
3053,NIBC.AS
3054,NIC.AX
3055,NID
3056,NIE
3057,NIHD
3058,NIIN.DE
3059,NIITTECH.NS
3060,NILE
3061,NIMU
3062,NIMUE
3063,NIQ
3064,NK
3065,NKA
3066,NKLAW
3067,NLNK
3068,NLRT
3069,NLSP
3070,NLYPD
3071,NMBL
3072,NMFC
3073,NMFCL
3074,NMFX
3075,NMI
3076,NML
3077,NML.TO
3078,NMMC
3079,NMMCU
3080,NMRKV
3081,NMRX
3082,NMZ
3083,NNPP
3084,NNUPE
3085,NNY
3086,NOM
3087,NORBIT.OL
3088,NOTR
3089,NOVSU
3090,NOV-W
3091,NP5.DE
3092,NPA
3093,NPAWW
3094,NPBC
3095,NPN
3096,NPOF.ME
3097,NPWI
3098,NR21.PA
3099,NRCG
3100,NRE
3101,NREF
3102,NREF-PA
3103,NRF
3104,NRGPA
3105,NRGX
3106,NRI.TO
3107,NRK
3108,NRT
3109,NRUC
3110,NSAM
3111,NSC.AX
3112,NSCO+
3113,NSCO-WT
3114,NSE.AS
3115,NSH
3116,NSH-UN
3117,NSI.L
3118,NSM
3119,NSPH
3120,NSPR+
3121,NSPR-WTB
3122,NSPXD
3123,NSR
3124,NSU.DE
3125,NTD.AX
3126,NTG
3127,NTGN
3128,NTGRV
3129,NTI
3130,NTK
3131,NTLG.L
3132,NTLS
3133,NTM.AX
3134,NTN.L
3135,NTRI
3136,NTRP
3137,NTRR
3138,NTRSP
3139,NTV.L
3140,NTWN
3141,NUF.AX
3142,NUKK
3143,NUOT
3144,NUROW
3145,NUTR
3146,NVBXU
3147,NVEEW
3148,NVET
3149,NVG
3150,NVJP.DE
3151,NVL
3152,NVO.AX
3153,NVSL
3154,NVTK.L
3155,NVT.L
3156,NVU.AX
3157,NVUS
3158,NWAY.DE
3159,NWBOW
3160,NWGI
3161,NWLI
3162,NWM.AX
3163,NXEGU
3164,NXEN
3165,NXTDW
3166,NXTM
3167,NYCB-PU
3168,NYNY
3169,NYRT
3170,NZF
3171,O1BC.SW
3172,O5Q.DE
3173,OA
3174,OAC
3175,OAC+
3176,OAC-WT
3177,OAK
3178,OAK-PA
3179,OAP3.L
3180,OB
3181,OBJ.AX
3182,OCAT
3183,OCCI
3184,OCI.L
3185,OCIP
3186,OCLR
3187,OCRX
3188,OCSI
3189,OCSL
3190,OCT.L
3191,OCWSB
3192,ODP.DE
3193,ODY.AX
3194,OFCPL
3195,OFS
3196,OFSSI
3197,OFSSZ
3198,OGZD.L
3199,OHGI
3200,OIA
3201,OIG.L
3202,OIH.L
3203,OIIMD
3204,OIT.L
3205,OKEY.L
3206,OKS
3207,OKSB
3208,OLBG
3209,OLBK
3210,OLENW
3211,OLV.AX
3212,OME
3213,OMED
3214,OMMETALS.NS
3215,OMN
3216,OMPS
3217,ONCE
3218,ONDK
3219,ONEQ
3220,ONVI
3221,ONXEO.PA
3222,OOA.L
3223,OPB
3224,OPC.AX
3225,OPES
3226,OPESW
3227,OPGNW
3228,OPM.L
3229,OPT.TO
3230,OPWR
3231,OPX
3232,ORC
3233,ORCC
3234,ORCL.SW
3235,OREX
3236,ORGS
3237,ORK.OL
3238,ORM.AX
3239,ORM.L
3240,ORQ1.IR
3241,ORSN
3242,ORSNR
3243,ORSNW
3244,OSB
3245,OSBCP
3246,OSB.TO
3247,OSEC.L
3248,OSIR
3249,OSLE
3250,OSM
3251,OTELLO.OL
3252,OTIV
3253,OTLKW
3254,OTRAW
3255,OTT.L
3256,OTV2.L
3257,OUNZ
3258,OUTR
3259,OVH.AX
3260,OVTI
3261,OVTZ
3262,OXC.TO
3263,OXFD
3264,OXF.L
3265,OXH.L
3266,OXISD
3267,OXLC
3268,OXSQ
3269,OXT.L
3270,OXY+
3271,OXY-WT
3272,OZG.AX
3273,OZSC
3274,P
3275,P2P.AX
3276,PA9.DE
3277,PAAC
3278,PAACR
3279,PAACU
3280,PACD
3281,PACDQ
3282,PACE
3283,PACE-UN
3284,PACE-WT
3285,PACK+
3286,PAC.L
3287,PACQ
3288,PACQU
3289,PACQW
3290,PACVD
3291,PAE.DE
3292,PAEWW
3293,PAF.AX
3294,PAI.AX
3295,PAIC
3296,PAICU
3297,PALL
3298,PAL.L
3299,PAPERPROD.NS
3300,PARG.SW
3301,PATH.TO
3302,PAVMZ
3303,PAXH
3304,PAY
3305,PB9.DE
3306,PBBI
3307,PBC
3308,PBI-PB
3309,PBLT.L
3310,PBSK
3311,PBT
3312,PBY
3313,PCBK
3314,PCFT.L
3315,PCGH.L
3316,PCI
3317,PCL
3318,PCM
3319,PCMI
3320,PCN
3321,PCP
3322,PCPL-UN
3323,PCPL-WT
3324,PCT.L
3325,PCZ.DE
3326,PDA.DE
3327,PDEXD
3328,PDI
3329,PDLI
3330,PDP
3331,PDV.TO
3332,PE
3333,PE1.AX
3334,PECK
3335,PECKW
3336,PEER
3337,PEGI
3338,PEHN.SW
3339,PEIX
3340,PEL.AX
3341,PEMV.L
3342,PENC
3343,PEO
3344,PER
3345,PERF
3346,PERY
3347,PES
3348,PESXQ
3349,PET.AX
3350,PETB.L
3351,PET.L
3352,PETVD
3353,PETX
3354,PEY
3355,PEY.L
3356,PEZ
3357,PF
3358,PFF
3359,PFH
3360,PFI
3361,PFLT
3362,PFM
3363,PFN
3364,PFNX
3365,PFSWD
3366,PFX
3367,PFXNL
3368,PGAI
3369,PGEC
3370,PGEM
3371,PGF.AX
3372,PGI.AX
3373,PGID
3374,PGIT.L
3375,PGJ
3376,PGLC
3377,PGND
3378,PGNX
3379,PGOL
3380,PGOO.L
3381,PGR.AX
