,0
1752,SBNY
1753,SBO.OL
1754,SBPH
1755,SBRAP
1756,SBSA
1757,SBY
1758,SCA
1759,SCAI
1760,SCCB
1761,SCCI
1762,SCE-PL
1763,SCHS
1764,SCLN
1765,SCMP
1766,SCNB
1767,SCOND
1768,SCP.AX
1769,SCPA.L
1770,SCPE+
1771,SCPE-WT
1772,SCPEU
1773,SCQ
1774,SCRA
1775,SCRF.L
1776,SCRHE
1777,SCT.DE
1778,SCU.TO
1779,SCVX+
1780,SCVX-UN
1781,SCVXU
1782,SDI
1783,SDL.AX
1784,SDL.L
1785,SDLPF
1786,SDRL
1787,SDX.AX
1788,SEC.TO
1789,SECG.L
1790,SECT
1791,SEEN.L
1792,SEGN
1793,SEI.AX
1794,SEIID
1795,SEMG
1796,SEMI
1797,SEP
1798,SEQI.L
1799,SERV
1800,SES
1801,SES.AX
1802,SEV
1803,SF
1804,SFB
1805,SFEF
1806,SFEG
1807,SFG
1808,SFLY
1809,SFN
1810,SFORD
1811,SFR
1812,SFS
1813,SFTW+
1814,SFTW-WT
1815,SFXE
1816,SG
1817,SGAMW
1818,SGB
1819,SGGD.L
1820,SGI
1821,SGLBW
1822,SGM
1823,SGNT
1824,SGO.AX
1825,SGOL
1826,SGSID
1827,SGY
1828,SGYP
1829,SGYPU
1830,SGYPW
1831,SGZA
1832,SHH.L
1833,SHK.AX
1834,SHLD
1835,SHLL
1836,SHLL+
1837,SHLM
1838,SHLO
1839,SHNC
1840,SHO-PF
1841,SHOR
1842,SHOS
1843,SHPG
1844,SHRE.L
1845,SHY
1846,SHYAMCENT.NS
1847,SIFI
1848,SIG.L
1849,SIGM
1850,SIMLD
1851,SIR
1852,SIRO
1853,SIRR
1854,SITO
1855,SIVBO
1856,SIVR
1857,SKFG
1858,SKIN.L
1859,SKIS
1860,SKMD.L
1861,SKUL
1862,SLB.SW
1863,SLG-D
1864,SLGB
1865,SLH
1866,SLI
1867,SLM.AX
1868,SLMAP
1869,SLRA
1870,SLV
1871,SMC.AX
1872,SMIF.L
1873,SMMC
1874,SMMCU
1875,SMMCW
1876,SMP.L
1877,SMRT
1878,SMSLIFE.NS
1879,SMTA
1880,SNAK
1881,SNBC
1882,SNBP
1883,SNC
1884,SNDK
1885,SNGR.L
1886,SNGXW
1887,SNH
1888,SNHN
1889,SNI
1890,SNMX
1891,SNNA
1892,SNP.L
1893,SNPR-WT
1894,SNRHU
1895,SNSR
1896,SNSS
1897,SNTW
1898,SOA.PA
1899,SOAC
1900,SOAC+
1901,SOAC-UN
1902,SOAC-WT
1903,SOBR
1904,SOCB
1905,SOF.BR
1906,SOFOD
1907,SOFR.PA
1908,SOHOL
1909,SOHOM
1910,SOLN
1911,SOLO.L
1912,SOLQ
1913,SOLSD
1914,SONC
1915,SONC.LS
1916,SOP.TO
1917,SORL
1918,SOS
1919,SOT.DE
1920,SOXX
1921,SPA
1922,SPAN
1923,SPAQ
1924,SPAQ-WT
1925,SPAQU
1926,SPAR
1927,SPB+++++++++++
1928,SPCE-WT
1929,SPEX
1930,SPEXD
1931,SPFR-UN
1932,SPG-W
1933,SPI.PA
1934,SPLS
1935,SPN
1936,SPNC
1937,SPNV-UN
1938,SPOXF
1939,SPPC.L
1940,SPPP
1941,SPPP.TO
1942,SPRXE
1943,SPUP
1944,SPWR
1945,SPXC
1946,SPZR
1947,SQI
1948,SQN.L
1949,SQNM
1950,SRACU
1951,SRACW
1952,SRBANK.OL
1953,SRC
1954,SRCI
1955,SRSAU
1956,SRTSW
1957,SRV
1958,SSA.L
1959,SSE
1960,SSFN
1961,SSI
1962,SSI.PA
1963,SSNI
1964,SSNYY
1965,SSO.OL
1966,SSON.L
1967,SSPKU
1968,SSPKW
1969,SSRG
1970,SSW
1971,STAL
1972,STAL.PA
1973,STAR++++++++++
1974,STBZ
1975,STCC
1976,STDY
1977,STFR
1978,STI
1979,STIC-UN
1980,STIC-WT
1981,STIM
1982,STJ
1983,STL
1984,STLS
1985,STML
1986,STNL
1987,STNLU
1988,STOB.L
1989,STORM.OL
1990,STPK-WT
1991,STR
1992,STRONG.OL
1993,STRTECH.NS
1994,STRZA
1995,STRZB
1996,STS
1997,STS.L
1998,STSFF
1999,STT
2000,STXSR
2001,STZB
2002,SUBEX.NS
2003,SUCR.BR
2004,SUIC
2005,SUNE
2006,SUR.DE
2007,SURE.L
2008,SURF
2009,SVA.AX
2010,SVACU
2011,SVBLD
2012,SVD.AX
2013,SVMB
2014,SVON
2015,SVSVW
2016,SVU
2017,SWC
2018,SWEF.L
2019,SWF.DE
2020,SWFR
2021,SWH
2022,SWJ
2023,SWNC
2024,SWT
2025,SXCL
2026,SXCP
2027,SYA
2028,SYBTP
2029,SYKEE
2030,SYMC
2031,SYNA
2032,SYNC
2033,SYNT
2034,SYP.DE
2035,SYS.AX
2036,SYT.AX
2037,SYTA
2038,SYTEE
2039,SYUT
2040,SYX
2041,SZG.DE
2042,SZL.AX
2043,SZMK
2044,SZPR.ME
2045,TACOW
2046,TACT
2047,TAH.AX
2048,TAINWALCHM.NS
2049,TAIT
2050,TALO+
2051,TANNL
2052,TANNZ
2053,TAP.AX
2054,TAPA
2055,TASR
2056,TAT
2057,TATASTLLP.NS
2058,TATE.L
2059,TATN.ME
2060,TAX
2061,TAYD
2062,TBC
2063,TBLTW
2064,TBRGU
2065,TBXCE
2066,TCBIW
2067,TCCI
2068,TCMD
2069,TCMFF
2070,TCN.AX
2071,TCO
2072,TCO-PK
2073,TCP
2074,TCPI
2075,TCRD
2076,TCRW
2077,TCRX
2078,TCRZ
2079,TCS.L
2080,TDA
2081,TDACU
2082,TDACW
2083,TDI.AX
2084,TDW+
2085,TDY.AX
2086,TE
2087,TEAF
2088,TEAM.OL
2089,TEAR
2090,TECD
2091,TECR
2092,TEI.TO
2093,TEKKU
2094,TEMO
2095,TEP
2096,TERP
2097,TESO
2098,TFC-PO
2099,TFG
2100,TFIF.L
2101,TFM
2102,TFSA
2103,TGC
2104,TGCB
2105,TGE
2106,TGN.AX
2107,TGNA
2108,TGO.AX
2109,TGOD.TO
2110,TGZ.TO
2111,THBRW
2112,THC.AX
2113,THCAU
2114,THCAW
2115,THCBU
2116,THD.AX
2117,THGA
2118,THQ
2119,THW
2120,THWWW
2121,TIBR
2122,TIBRU
2123,TIER
2124,TIETOO.OL
2125,TIF
2126,TIK
2127,TIL.NS
2128,TIME
2129,TINV
2130,TIS
2131,TIVO
2132,TKCI
2133,TKCM
2134,TKF.AX
2135,TKKS
2136,TKKSR
2137,TKKSU
2138,TKR-W
2139,TKSI
2140,TLF
2141,TLF.TO
2142,TLI.DE
2143,TLMDW
2144,TLMR
2145,TLN
2146,TLP
2147,TLR
2148,TLRA
2149,TLRD
2150,TLSRP
2151,TLT
2152,TLX
2153,TM5.DE
2154,TMCX
2155,TMCXU
2156,TMH
2157,TMIN
2158,TMPMU
2159,TMSR
2160,TMSRW
2161,TMUSR
2162,TNAV
2163,TNCPD
2164,TNGO
2165,TNH
2166,TNTY
2167,TOCA
2168,TOG.TO
2169,TOMZD
2170,TONJ
2171,TORC
2172,TORO.L
2173,TOT.AX
2174,TOTA
2175,TOTAR
2176,TOTAU
2177,TOTAW
2178,TOWR
2179,TPGH
2180,TPGH-UN
2181,TPGY
2182,TPGY-UN
2183,TPHW
2184,TPI
2185,TPLM
2186,TPOA.L
2187,TPRE
2188,TPVC.L
2189,TRC-R
2190,TRCB
2191,TRCO
2192,TREE.L
2193,TRFM.ME
2194,TRK
2195,TRLC
2196,TRMR.L
2197,TRMT
2198,TRNE-WT
2199,TRNEU
2200,TRNOPA
2201,TROV
2202,TROVU
2203,TROVW
2204,TRPXY
2205,TRR
2206,TRSW
2207,TRTL
2208,TRTLU
2209,TRTLW
2210,TRWH
2211,TRXC
2212,TRXDW
2213,TSEMG
2214,TSI.L
2215,TSLF
2216,TSNU
2217,TSRA
2218,TSRO
2219,TSS
2220,TST
2221,TSTR.L
2222,TSU
2223,TSYS
2224,TTCFW
2225,TTLO
2226,TTPH
2227,TTS
2228,TTST.L
2229,TUBE
2230,TUES
2231,TUESQ
2232,TUMI
2233,TVACU
2234,TVC
2235,TVE
2236,TVLY.PA
2237,TVMD
2238,TVMDD
2239,TVPT
2240,TVTX
2241,TWC
2242,TWGL
2243,TWMC
2244,TWND
2245,TWND-UN
2246,TWNKW
2247,TWO-PE
2248,TWX
2249,TXTR
2250,TYPE
2251,TZAC
2252,TZACU
2253,TZACW
2254,UAM
2255,UANC.L
2256,UB
2257,UBNK
2258,UCBA
2259,UCBID
2260,UCFC
2261,UCG.L
2262,UCP
2263,UCUT
2264,UDN
2265,UEPCO
2266,UG.PA
2267,UG.SW
2268,UGA
2269,UGBP
2270,UIHCU
2271,UKML.L
2272,ULTI
2273,ULTIMO.OL
2274,UMH-PB
2275,UMRX
2276,UNCN
2277,UNCP
2278,UNEX
2279,UNG
2280,UNIS
2281,UNL
2282,UNL.AX
2283,UNMA
2284,UNOV
2285,UNT
2286,UNTCQ
2287,UNTD
2288,UNXL
2289,UNXP
2290,UPLC
2291,UPLCQ
2292,UPYY
2293,UQM
2294,URR
2295,URSL
2296,USA.L
2297,USB-PA
2298,USBPL
2299,USCI
2300,USF.L
2301,USG
2302,USL
2303,USMD
2304,USO
2305,USPB
2306,USWSW
2307,UT8.DE
2308,UTEK
2309,UTGI
2310,UTIW
2311,UTR.AX
2312,UTX
2313,UTXPA
2314,UTZ-WT
2315,UUP
2316,UUUU-WT
2317,UWN
2318,UWS.DE
2319,UWT
2320,UZA
2321,UZC
2322,UZD
2323,VA
2324,VAH.AX
2325,VAL
2326,VASC
2327,VBIX
2328,VCBD
2329,VCOR
2330,VDYS
2331,VENAU
2332,VERBW
2333,VGAC
2334,VGRBF
2335,VHAQ-UN
2336,VIA
2337,VIAB
2338,VIDEE
2339,VIJIFIN.NS
2340,VIN.L
2341,VISTIN.OL
2342,VLP
2343,VLRX
2344,VLT.AX
2345,VLTC
2346,VLYWW
2347,VMAC
2348,VMACU
2349,VMEM
2350,VNO-PN
2351,VNOD
2352,VNOPK
2353,VR
2354,VRL.AX
2355,VRL.DE
2356,VRMEW
2357,VRML
2358,VRMLQ
2359,VRP.L
2360,VRT+
2361,VRT-WT
2362,VRTSP
2363,VRTU
2364,VSAR
2365,VSCP
2366,VSI
2367,VSLR
2368,VSM
2369,VSPRU
2370,VSTR
2371,VTAE
2372,VTBR.L
2373,VTIQ
2374,VTIQU
2375,VTIQW
2376,VTNL
2377,VTX.PA
2378,VUZ
2379,VVC
2380,VVNT+
2381,VVNT-WT
2382,VVUS
2383,VWR
2384,VYSM
2385,VZA
2386,W3U.DE
2387,W8A.DE
2388,WAAS
2389,WAFDW
2390,WAGE
2391,WAIR
2392,WALA
2393,WALG.L
2394,WALWIL.OL
2395,WAVX
2396,WBC
2397,WBE.AX
2398,WBHC
2399,WBKC
2400,WBMD
2401,WBQNL
2402,WBST
2403,WCG
2404,WCH.L
2405,WCIC
2406,WDI.DE
2407,WEAT
2408,WEB
2409,WEBK
2410,WEYL
2411,WFBI
2412,WFCFD
2413,WFM
2414,WFT.TO
2415,WFTIQ
2416,WGB.AX
2417,WGB.L
2418,WGBS
2419,WGL
2420,WH-W
2421,WHC.DE
2422,WHEN
2423,WHFBL
2424,WHFBZ
2425,WHLRW
2426,WHT1.DE
2427,WIBC
2428,WINM
2429,WINMQ
2430,WINRW
2431,WINS
2432,WINTD
2433,WIZP
2434,WJG.L
2435,WJX.TO
2436,WK
2437,WKBN.SW
2438,WKEY
2439,WKHS
2440,WKOF.L
2441,WLC.AX
2442,WLDN
2443,WLE.AX
2444,WLF.AX
2445,WLFCP
2446,WLH
2447,WLK
2448,WLKP
2449,WLL
2450,WLLBW
2451,WMAR
2452,WMGI
2453,WMGIZ
2454,WMLP
2455,WNDM
2456,WNDMD
2457,WNR
2458,WNRL
2459,WPC.L
2460,WPF-WT
2461,WPR.AX
2462,WPT
2463,WPX
2464,WPZ
2465,WR
2466,WRB-PF
2467,WRB-PG
2468,WRES
2469,WRIPF
2470,WRLS
2471,WRLSR
2472,WRLSU
2473,WRLSW
2474,WRTC
2475,WSCI
2476,WSCWW
2477,WSFSL
2478,WSG
2479,WSOB
2480,WSTC
2481,WTFCW
2482,WTR
2483,WUBA
2484,WWAV
2485,WYND
2486,WYR.DE
2487,XAN
2488,XAN-PC
2489,XBIOW
2490,XBKS
2491,XCD.AX
2492,XCJ
2493,XCRA
2494,XDIV
2495,XGR2.DE
2496,XGTI
2497,XMET
2498,XNPT
2499,XOGQ
2500,XON
2501,XOXO
2502,XPL.AX
2503,XPLR
2504,XPOA
2505,XPOA-UN
2506,XRDC
2507,XRF
2508,XRM
2509,XTD.AX
2510,XTLY
2511,XXIA
2512,YAC
2513,YCB
2514,YCS
2515,YDKN
2516,YEL1.DE
2517,YFTD
2518,YGEHY
2519,YIN
2520,YJGJ
2521,YOGA
2522,YRCW
2523,YSACU
2524,YUMA
2525,YUME
2526,YZA.IR
2527,ZAGG
2528,ZAIS
2529,ZAYO
2530,ZBK
2531,ZCOR
2532,ZEN.AX
2533,ZENITHBIR.NS
2534,ZESTD
2535,ZFGN
2536,ZGYHR
2537,ZGYHU
2538,ZIM.DE
2539,ZINC
2540,ZIONW
2541,ZIONZ
2542,ZIOP
2543,ZIP.AX
2544,ZLTQ
2545,ZMTP
2546,ZN
2547,ZNOGW
2548,ZNTEU
2549,ZNWAA
2550,ZOES
2551,ZSL
2552,ZYB.AX
